hfr_id,official_hfr_id,hfr_id_source,source_record_id,hospital_name,address,location_text,state,district,subdistrict,pincode,hospital_category,hospital_care_type,discipline,specialties,facilities,total_beds,emergency_services,latitude,longitude,source,data_quality_status
4267157186,,mvp_generated,97,Harshitha Hospital,"10-13-568,,Reddy and Reddy Colony","10-13-568,Reddy and Reddy Colony,Chittoor.",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6361446,79.4204532,data.gov.in hospital directory,VALIDATED
2395189233,,mvp_generated,98,Lotus Emergency Hosptial,"6-1-175A, Varadraja Nagar (Opposite Varadaraja Swamy Temple),K.T.Road","6-1-175A, Varadraja Nagar (Opposite Varadaraja Swamy Temple),K.T.Road",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1570550324,,mvp_generated,99,M S Hospital,"D No: 18-2-263, Road No-1, Abbanna Colony Near : Tirumala Bye Mass Road","D No: 18-2-263, Road No-1, Abbanna Colony Near : Tirumala Bye Mass Road",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6781837,79.352188,data.gov.in hospital directory,VALIDATED
9875082750,,mvp_generated,100,M.M Hospital,"138/A, T.K Street, Above I.N.G Vysya Bank Besides Srinivasa Theatre, Tirupati","138/A, T.K Street, Above I.N.G Vysya Bank Besides Srinivasa Theatre, Tirupati,Chittoor,",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
2017348003,,mvp_generated,101,M/S Sapthagiri Eye Care Centre,"20-5-746 F, Tirumala Bye Pass Road, Karlagunta","20-5-746 F, Tirumala Bye Pass Road, Karlagunta",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1192482854,,mvp_generated,102,Manohari Nursing Home,"548, R.R. Colony,Tirupati","548, R.R. Colony,Tirupati-",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6302513,79.4118237,data.gov.in hospital directory,VALIDATED
9556250205,,mvp_generated,103,Meghana Hospital,"538,Second Street,OppositeAgarala Eswara, Degree College, Reddy and Reddy Colony, Tirupati","538,Second Street,OppositeAgarala Eswara, Degree College, Reddy and Reddy Colony, Tirupati,",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
7057996559,,mvp_generated,104,Mother Hospital,"6-2-145, Opposite Bhavani Nagar, Anjaneya Tample","6-2-145, Opposite Bhavani Nagar, Anjaneya Tample",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2949190284,,mvp_generated,105,Navya Netralaya Eye Hospital,2-2-349 K.V. Layout,2-2-349 K.V. Layout,Andhra Pradesh,Chittoor,,517501,,,,,,,,13.217176,79.1003289,data.gov.in hospital directory,VALIDATED
9933943558,,mvp_generated,106,Neelima Maternity Nursing Home,"18-2-246 , Road No-1 Abbanna Colony Tirupati","18-2-246, Road No-1 Abbanna Colony Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6390013,79.4272041,data.gov.in hospital directory,VALIDATED
5958534549,,mvp_generated,107,Nirmala Hospitals,"18-2-73, F1, Korlagunta Main Road, Beside New Municipal Corportion Off., Tirupati","18-2-73, F1, Korlagunta Main Road, Beside New Municipal Corportion Off., Tirupati,",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
6686681627,,mvp_generated,108,Om Children Surgical Superspeciality Centre,"10-13-486, Reddy and Reddy Colony, Tirupati","10-13-486, Reddy and Reddy Colony, Chittor, Tirupati,",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6361446,79.4204532,data.gov.in hospital directory,VALIDATED
6161035916,,mvp_generated,109,Prameela Hospital,10 - 3 - 206 Kotakommala Street Tirupati,10 - 3 - 206 Kotakommala Street Tirupati,Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
8948150578,,mvp_generated,110,Prashanth Hospital,"#: 410, Tilak Road Tilak Road Tirupati",": 410, Tilak Road Tilak Road Tirupati 517501  Chittoor",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6338436,79.4210045,data.gov.in hospital directory,VALIDATED
5705776866,,mvp_generated,111,Purna's Remedy Hospital - Tirupathi,"6-7-556,Rhjare Rama Hare Krishna Road, Beside Fedaral Bank Tirupati","6-7-556,Rhjare Rama Hare Krishna Road, Beside Fedaral Bank Tirupathi",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3814061160,,mvp_generated,112,Raghavendra Urological Super Speciality Hospital (Russh Hospital),"10-14-576/6, 1St Street, 1St Street: Opp Muncipal Office Reddy and Reddy Colony Tirupati","10-14-576/6, 1St Street, 1St Street: Opp Muncipal Office Reddy and Reddy Colony Tirupati 517501  Chittoor",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6244611,79.4310052,data.gov.in hospital directory,VALIDATED
9638213149,,mvp_generated,113,Rama Nursing Home,"535, Reddy and Reddy Colony , Tirupati","535, Reddy and Reddy Colony, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6361446,79.4204532,data.gov.in hospital directory,VALIDATED
3631517842,,mvp_generated,114,Ramadevi Multi Super Speciality Hospital,"16-2-156, Sairam Street, Tirupathi","16-2-156, Sairam Street, Tirupathi, Chitoor Dst., Andhrapradesh",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4493577484,,mvp_generated,115,Ramya Hospital,"-4-566, Nehru Nagar, Tirupathi, Chittoor","-4-566, Nehru Nagar, Tirupathi, Chittoor",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6365271,79.4127143,data.gov.in hospital directory,VALIDATED
6777712840,,mvp_generated,116,Ravi Neuro and Emergency Hospital - Chittoor,"# 576, Opposite To Muncipal Office Opposite To Muncipal Office, Tirupati","576, Opposite To Muncipal Office Opposite To Muncipal Office, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
5725882458,,mvp_generated,117,Sakthi Medicals,"548, Reddy and Reddy Colony,Tirupati","548, Reddy and Reddy Colony,Tirupati-517501",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6361446,79.4204532,data.gov.in hospital directory,VALIDATED
3259116729,,mvp_generated,118,Shyamala Nursing Home,"101, Sarojinideavi Road, Tirupati","101, Sarojinideavi Road, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6368739,79.4144319,data.gov.in hospital directory,VALIDATED
1215408560,,mvp_generated,119,Sree Emergency and Crticial Care Hospital,"D. No-1/33, Sree Ram Nagar, Akkaram Palli Road, Tirupati","D. No-1/33, Sree Ram Nagar, Akkaram Palli Road, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6157076,79.4125828,data.gov.in hospital directory,VALIDATED
2684604035,,mvp_generated,120,Sri Chakra Hospitals,"10-13-496, , Reddy and Reddy Colony, Tirupati","10-13-496, Reddy and Reddy Colony, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6361446,79.4204532,data.gov.in hospital directory,VALIDATED
9051485113,,mvp_generated,121,Sri Padmavathi Multi Speciality Hospital,"6-1-46, R.S.Gardens Tirupati","6-1-46, R.S.Gardens Tirupathi",Andhra Pradesh,Chittoor,,517501,,,,,,,,23.0866456,72.5630236,data.gov.in hospital directory,VALIDATED
8548143497,,mvp_generated,122,Sri Ramadevi Multi Super Speciality Hospital,T S 82 Sai Ram Street Opp: Bhavani Nagar Tirupati,T S 82 Sai Ram Street Opp: Bhavani Nagar Tirupati 517501  Chittoor,Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6388217,79.4204627,data.gov.in hospital directory,VALIDATED
7958955557,,mvp_generated,123,Sri Sai Ortho Care,"6-2-105, Old Maternity Road, Beside Rajanna Park","6-2-105, Old Maternity Road, Beside Rajanna Park",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4163958209,,mvp_generated,124,Sri Sai Sudha Hospitals,"521, Reddy and Reddy Colony, Chittor, Tirupati","521, Reddy and Reddy Colony, Chittor, Tirupati,",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6361446,79.4204532,data.gov.in hospital directory,VALIDATED
8077734879,,mvp_generated,125,Sri Suraksha Hospital,Tirupati,Tirupathi,Andhra Pradesh,Chittoor,,517501,,,,,,,,13.217176,79.1003289,data.gov.in hospital directory,VALIDATED
8347855822,,mvp_generated,126,Sri Venkata Sai Hrudayalaya (The Heart Care Centre) - Tirupati,No-15-2-79 G.S Mada Street Ggovinda Raja Swamy Temple,"No-15-2-79 G.S Mada Street Ggovinda Raja Swamy Temple, Chittoor",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.217176,79.1003289,data.gov.in hospital directory,VALIDATED
3106698332,,mvp_generated,127,Sri Venkateshwara Institute Of Medical Sciences,Tirupati,Tirupati,Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
3808520193,,mvp_generated,128,Sri Venkateswara Hospitals,"No. 20-03-88G, Siva Jyothi Nagar","No. 20-03-88G, Siva Jyothi Nagar,",Andhra Pradesh,Chittoor,,517501,,,,,,,,26.896961,75.792554,data.gov.in hospital directory,VALIDATED
2387626017,,mvp_generated,129,Sri Vignesh Hospital,"10-2-138, Opp: Saibaba Temple, Beside Pasuparthy Super Market T. K. Street","10-2-138, Opp: Saibaba Temple, Beside Pasuparthy Super Market T. K. Street",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8589165538,,mvp_generated,130,Srinivasa Super Speciality Hospital,"216, T.Nagar, Behind Thyagaraja Mandapam, Tirupati","216, T.Nagar, Behind Thyagaraja Mandapam, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
8226677460,,mvp_generated,131,Suguna Nursing Home,"515,Reddy Reddy Colony, Tirupati","515,Reddy Reddy Colony, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6361446,79.4204532,data.gov.in hospital directory,VALIDATED
6840279331,,mvp_generated,132,Sviss Hospital,"326,Nethaji Road,Tirupati","326,Nethaji Road,Tirupathi",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6095995,79.4489169,data.gov.in hospital directory,VALIDATED
1899841019,,mvp_generated,133,Swaranamrutha Hospital,"6-2-91, Maternity Hospital Road, Opp S V Bala Mandiram School, Tirupati","6-2-91, Maternity Hospital Road, Opp S V Bala Mandiram School, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
5130213481,,mvp_generated,134,Swarnamrutha Hospital,"Opp Bhavani Nagar Circle, Maternity Road","Opp Bhavani Nagar Circle, Maternity Road",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4217229679,,mvp_generated,135,Swetha Childrens Hospital,"Near New Municipal Office, Devendra Theatre, 18-1-664, Bhavani Nagar , 2Nd Street","Near New Municipal Office, Devendra Theatre, 18-1-664, Bhavani Nagar, 2Nd Street",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2557252289,,mvp_generated,136,Triveni Child Care Hospital,"525,Reddy  and Reddy Colony,Tirupathi","525,Reddy  and Reddy Colony,Tirupathi-",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6361446,79.4204532,data.gov.in hospital directory,VALIDATED
1740032317,,mvp_generated,137,Vaishnavi Children Hospital,"575/1A, 1St Floor, Above Vodafone Show Room, Opposite Municipal Office, Tilak Road, Triupati","575/1A, 1St Floor, Above Vodafone Show Room, Opposite Municipal Office, Tilak Road, Triupati. []",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1649914281,,mvp_generated,138,Vasan Healthcare Pvt Ltd,"Do No:13/5/531/D11, Tuda Office Road, Beside Tuda Office Tata Nagar","Do No:13/5/531/D11, Tuda Office Road, Beside Tuda Office Tata Nagar",Andhra Pradesh,Chittoor,,517501,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7210291942,,mvp_generated,139,Venkataramana Heart And Maternity Hospital,"10-13-533, Reddy and Reddy Colony, Reddy and Reddy Colony Tirupati","10-13-533, Reddy and Reddy Colony, Reddy and Reddy Colony Tirupati 517501  Chittoor",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.6358027,79.420805,data.gov.in hospital directory,VALIDATED
6976272883,,mvp_generated,140,Vision Care Clinic,"6-2-88, Old Maternity Hospital Road, Tirupati","6-2-88, Old Maternity Hospital Road, Tirupati",Andhra Pradesh,Chittoor,,517501,,,,,,,,13.639101,79.4177213,data.gov.in hospital directory,VALIDATED
6105637293,,mvp_generated,141,Elite Hospital,"D. No.10-14-576/6, New No.28, Reddy And Reddy Colony","D. No.10-14-576/6, New No.28, Reddy And Reddy Colony,",Andhra Pradesh,Chittoor,,517502,,,,,,,,13.6335087,79.4170539,data.gov.in hospital directory,VALIDATED
2246192531,,mvp_generated,142,Maha Hospitals,13-7-936/6 Tuda Road,13-7-936/6 Tuda Road,Andhra Pradesh,Chittoor,,517502,,,,,,,,13.217176,79.1003289,data.gov.in hospital directory,VALIDATED
9761706021,,mvp_generated,143,Vennela Super Speciality Eye and Dental Hospital,"502,B, 1St Floor, Opp Sbi Kt Road","502,B, 1St Floor, Opp Sbi Kt Road",Andhra Pradesh,Chittoor,,517502,,,,,,,,28.6779455,77.3103012,data.gov.in hospital directory,VALIDATED
1188989634,,mvp_generated,144,Radha Narayan Hospital For Women And Children,"19-4-395, Bairagipatteda North, Tirupati","19-4-395, Bairagipatteda North, Tirupathi",Andhra Pradesh,Chittoor,,517505,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1829035332,,mvp_generated,145,Manasa Kidney Foundation,"K. T. Road, Tirupati","K. T. Road, Tirupati",Andhra Pradesh,Chittoor,,517507,,,,,,,,13.6452591,79.419089,data.gov.in hospital directory,VALIDATED
6688529223,,mvp_generated,146,Rushh Hospital,"V.V.Mahal Road, Tirupathi","V.V.Mahal Road, Tirupathi",Andhra Pradesh,Chittoor,,517507,,,,,,,,13.6370231,79.4206271,data.gov.in hospital directory,VALIDATED
3522323226,,mvp_generated,147,S V Poly Clinic,"140, T.Nagar OppositeBhavani Nagar Anjaneyaswamy Temple","140, T.Nagar OppositeBhavani Nagar Anjaneyaswamy Temple",Andhra Pradesh,Chittoor,,517507,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7239131541,,mvp_generated,148,Sneha Super Speciality Hospital,"Sarojini Devi Layout, Rupa Hospital Road, Tirupati","Sarojini Devi Layout, Rupa Hospital Road, Tripati",Andhra Pradesh,Chittoor,,517507,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3349361773,,mvp_generated,149,Swarna E.N.T Super Speciality Hosptial,"6-1-12A, Beside Old Maternity Hospital, Tirupati","6-1-12A, Beside Old Maternity Hospital, Tirupati",Andhra Pradesh,Chittoor,,517507,,,,,,,,13.6287557,79.4191795,data.gov.in hospital directory,VALIDATED
1937611725,,mvp_generated,150,Swarnamurtha Hospital,"91,Old M.H.Road,1/1,Tirupathi","91,Old M.H.Road,1/1,Tirupathi,Chittoor",Andhra Pradesh,Chittoor,,517507,,,,,,,,13.633255,79.4552064,data.gov.in hospital directory,VALIDATED
4640756218,,mvp_generated,151,Sri Sai Nursing Home,"3/260, Kabu Street,Upstairs Of Bank Of India, Puttur","3/260, Kabu Street,Upstairs Of Bank Of India, Puttur,",Andhra Pradesh,Chittoor,,517583,,,,,,,,12.7686756,75.2070644,data.gov.in hospital directory,VALIDATED
9683684334,,mvp_generated,152,C.S.I. Hospital,Nagari-517590,"Nagari-517590, Chittoor",Andhra Pradesh,Chittoor,,517590,,,,,,,,13.3200519,79.585628,data.gov.in hospital directory,VALIDATED
1651771985,,mvp_generated,153,Annapurna Hospital ( Ramarao Hospital),"# 6/420, Babu Agraharam,Babu Agraharam","6/420, Babu Agraharam,Babu Agraharam.",Andhra Pradesh,Chittoor,,517644,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5369289799,,mvp_generated,154,Chaitanya Childrens Hospital,"Door No-7/370, Nagarchipalem, Srikalahasti","Door No-7/370, Nagarchipalem, Srikalahasti-517644",Andhra Pradesh,Chittoor,,517644,,,,,,,,13.7392101,79.7119419,data.gov.in hospital directory,VALIDATED
3221586007,,mvp_generated,155,Eswari Nursing Home,"# 7-723,Kothapet","7-723,,Kothapet.",Andhra Pradesh,Chittoor,,517644,,,,,,,,13.217176,79.1003289,data.gov.in hospital directory,VALIDATED
2311865692,,mvp_generated,156,Sai Kanthi Eye Hospital,Kothapet,",Kothapet.",Andhra Pradesh,Chittoor,,517644,,,,,,,,13.217176,79.1003289,data.gov.in hospital directory,VALIDATED
3130817976,,mvp_generated,157,Vani Priya Hospital,"V R Temple Street, Nehru Road","V R Temple Street, Nehru Road,",Andhra Pradesh,Chittoor,,517644,,,,,,,,22.5657131,88.3557301,data.gov.in hospital directory,VALIDATED
6144022039,,mvp_generated,158,Abhishek Kidney and General Hospital ( Kcm Hospital),"3/224, Upendra Complex, Christian Lane","3/224, Upendra Complex, Christian Lane",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9194222850,,mvp_generated,159,Ashwini Childrens Hospital,"4/460, Nagarajupet, Near Dr. Thulasamma Hospital","4/460, Nagarajupet, Near Dr. Thulasamma Hospital, Kadapa",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3715187390,,mvp_generated,160,Balaji Nursing Home,"6/1565, Sankara Puram","6/1565, Sankara Puram Kadapa",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,14.480391,78.8340173,data.gov.in hospital directory,VALIDATED
2282262003,,mvp_generated,161,Bharathi Hospital,"1/82,R.S.Road, Y.M.Pally, Kadapa,Gandhi Nagar, Yerramulekapally","1/82,R.S.Road, Y.M.Pally, Kadapa,Gandhi Nagar, Yerramulekapally,Kadapa.",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3772310879,,mvp_generated,162,G. S. R. Heart Care Centre - Cuddapah,Opposite Old Municipal Office,Opposite Old Municipal Office,Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9729336612,,mvp_generated,163,Jyothi Nursing Home,3/374 Railway Station Road Railway Station Road,3/374 Railway Station Road Railway Station Road Kadapa 516001  Kadapa,Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,17.6651796,75.8970483,data.gov.in hospital directory,VALIDATED
3015998342,,mvp_generated,164,K.C.M. Hospital,"#3/224, Upendra Complex","3/224, Upendra Complex,",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,19.0266349,72.8594614,data.gov.in hospital directory,VALIDATED
8107069100,,mvp_generated,165,Likhith Laparoscopic Centre,"2/402, R.S Road, Opposite Csi Church","2/402, R.S Road, Opposite Csi Church, Kadapa",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6477171954,,mvp_generated,166,Palla Krishnaiah Memorial And Nursing Home,21/188 and 21/187 Christian Lane,21/188 and 21/187 Christian Lane Kadapa Kadapa 516001  Kadapa,Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,14.4701485,78.8297701,data.gov.in hospital directory,VALIDATED
2534785586,,mvp_generated,167,Pasupuleti Nursing Home,"#4-370, Infront Of H P Gas Koti Reddy Street , Nagarajupeta","4-370, Infront Of H P Gas Koti Reddy Street, Nagarajupeta",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5312916304,,mvp_generated,168,Priyatham Clinic,"Opp:Municipal Water Tank, Near Old Govt Hospital","Opp:Municipal Water Tank, Near Old Govt Hospital, Kadapa",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8562856441,,mvp_generated,169,Sita Lakshmi Nursing Home,"21/628, Salt Felt Road","21/628, Salt Felt Road, Kadapa",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4203737360,,mvp_generated,170,Siva Yogi Childrens Hospital,"Beside Sri Rama Temple, Nagaraju Pet","Beside Sri Rama Temple, Nagaraju Pet",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5251084558,,mvp_generated,171,Sri Krishna Sahithi Eye Hospital,3/137 Christian Lane Christian Lane,3/137 Christian Lane Christian Lane Kadapa 516001  Kadapa,Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,14.4701485,78.8297701,data.gov.in hospital directory,VALIDATED
3325522813,,mvp_generated,172,Srija Rainbow Childrens Hospital,Madras Road,"Madras Road, Kadapa",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,14.4783864,78.8252721,data.gov.in hospital directory,VALIDATED
4554328267,,mvp_generated,173,Srinivasa Nursing Home,"7/304, Holmbspet, Produttur (P.O.)","7/304, Holmbspet, Produttur (P.O.), . Kadapa",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4289373928,,mvp_generated,174,Tata Reddy Ramalinga Reddy Nursing Home,"17/48, Kapu Street, Jammalamadugu","17/48, Kapu Street, Jammalamadugu",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,14.686981,78.3909238,data.gov.in hospital directory,VALIDATED
8357320200,,mvp_generated,175,Thulasamma Hospital,"4/110, Nagarajupet, Near Womens College","4/110, Nagarajupet, Near Womens College",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5373743738,,mvp_generated,176,Tirumala Hospitals,"21/16, R.S.Road,Guntha Bazar, Near 7 Roads,OppositeNear Sri Devi Scan Centre","21/16, R.S.Road,Guntha Bazar, Near 7 Roads,OppositeNear Sri Devi Scan Centre.",Andhra Pradesh,Y.S.R.,Kadapa,516001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
